WaveLenght (nm)	Skylarr
411.44	0.460854181
411.45	0.46083678
411.46	0.460820211
411.47	0.460804299
411.48	0.460788952
411.49	0.460774282
411.5	0.460759623
411.51	0.460744251
411.52	0.460729403
411.53	0.460713873
411.54	0.460697619
411.55	0.460681174
411.56	0.460664047
411.57	0.460646254
411.58	0.460628497
411.59	0.460609898
411.6	0.460591593
411.61	0.46057338
411.62	0.460554503
411.63	0.460536491
411.64	0.460518495
411.65	0.46050055
411.66	0.460483747
411.67	0.460466674
411.68	0.460450468
411.69	0.460433818
411.7	0.460417531
411.71	0.460401076
411.72	0.460385273
411.73	0.460368847
411.74	0.460352121
411.75	0.460335059
411.76	0.460318043
411.77	0.460300767
411.78	0.460283102
411.79	0.460265337
411.8	0.460247165
411.81	0.460229914
411.82	0.460212273
411.83	0.460195605
411.84	0.460178585
411.85	0.460162377
411.86	0.460146489
411.87	0.460130982
411.88	0.460115414
411.89	0.460100404
411.9	0.460085589
411.91	0.460070247
411.92	0.460054575
411.93	0.460038207
411.94	0.460021428
411.95	0.460003289
411.96	0.459984309
411.97	0.459964665
411.98	0.459944162
411.99	0.459923438
412	0.459903377
412.01	0.459884193
412.02	0.459865856
412.03	0.459849115
412.04	0.459832629
412.05	0.459816812
412.06	0.459801314
412.07	0.459785524
412.08	0.459769997
412.09	0.4597544
412.1	0.459737833
412.11	0.459720985
412.12	0.459703739
412.13	0.459686242
412.14	0.459668982
412.15	0.459652484
412.16	0.45963592
412.17	0.459619475
412.18	0.459604062
412.19	0.459588444
412.2	0.45957321
412.21	0.459557837
412.22	0.459542133
412.23	0.45952604
412.24	0.459509192
412.25	0.459492435
412.26	0.459475016
412.27	0.459457107
412.28	0.459438512
412.29	0.459420061
412.3	0.459401966
412.31	0.459383531
412.32	0.459365869
412.33	0.459348165
412.34	0.459330646
412.35	0.459313121
412.36	0.459296519
412.37	0.4592795
412.38	0.459263309
412.39	0.459247137
412.4	0.459231493
412.41	0.45921522
412.42	0.459198818
412.43	0.459182199
412.44	0.459165721
412.45	0.459147904
412.46	0.459129427
412.47	0.459110633
412.48	0.459091253
412.49	0.459071714
412.5	0.459052394
412.51	0.459033039
412.52	0.459014345
412.53	0.458995991
412.54	0.45897811
412.55	0.45896055
412.56	0.458944021
412.57	0.458927559
412.58	0.45891134
412.59	0.458895474
412.6	0.458879327
412.61	0.458863444
412.62	0.458848093
412.63	0.458832326
412.64	0.458816472
412.65	0.458800606
412.66	0.458784147
412.67	0.458767209
412.68	0.458750385
412.69	0.458732754
412.7	0.458714256
412.71	0.458695206
412.72	0.458676847
412.73	0.45865783
412.74	0.458639416
412.75	0.458621263
412.76	0.458604088
412.77	0.458587521
412.78	0.458571704
412.79	0.458556367
412.8	0.458541026
412.81	0.458526094
412.82	0.45851089
412.83	0.458495254
412.84	0.458479718
412.85	0.458463154
412.86	0.458445854
412.87	0.458427698
412.88	0.458408733
412.89	0.458389138
412.9	0.458369593
412.91	0.458349624
412.92	0.458330454
412.93	0.458312255
412.94	0.45829512
412.95	0.458277759
412.96	0.45826088
412.97	0.458244211
412.98	0.458228496
412.99	0.458211503
413	0.458194826
413.01	0.458178085
413.02	0.458160368
413.03	0.458142814
413.04	0.45812474
413.05	0.458107086
413.06	0.458089221
413.07	0.458071857
413.08	0.458054528
413.09	0.458037708
413.1	0.458020924
413.11	0.458004588
413.12	0.457988109
413.13	0.457971714
413.14	0.457954553
413.15	0.457938055
413.16	0.457920445
413.17	0.457903465
413.18	0.457886419
413.19	0.45786975
413.2	0.457853163
413.21	0.457837335
413.22	0.457821665
413.23	0.457807176
413.24	0.457792144
413.25	0.457777669
413.26	0.457763098
413.27	0.457747549
413.28	0.457731769
413.29	0.457715045
413.3	0.457697126
413.31	0.457677059
413.32	0.457655745
413.33	0.457633971
413.34	0.457611662
413.35	0.457589772
413.36	0.457568096
413.37	0.457547805
413.38	0.457529056
413.39	0.457511615
413.4	0.457494725
413.41	0.457479166
413.42	0.457464392
413.43	0.457450521
413.44	0.457436407
413.45	0.457422666
413.46	0.45740929
413.47	0.457395293
413.48	0.457380722
413.49	0.457366243
413.5	0.457351058
413.51	0.457335522
413.52	0.457318666
413.53	0.457300417
413.54	0.457281325
413.55	0.45726168
413.56	0.457241188
413.57	0.457221329
413.58	0.457201108
413.59	0.457182238
413.6	0.457164194
413.61	0.457146703
413.62	0.457130197
413.63	0.457114059
413.64	0.457098325
413.65	0.457082905
413.66	0.457067587
413.67	0.457052321
413.68	0.457037254
413.69	0.457022786
413.7	0.457007569
413.71	0.45699287
413.72	0.456977791
413.73	0.45696298
413.74	0.456947863
413.75	0.456933047
413.76	0.456917417
413.77	0.4569019
413.78	0.456884939
413.79	0.456867704
413.8	0.456850771
413.81	0.456832937
413.82	0.456815364
413.83	0.456797418
413.84	0.456779497
413.85	0.45676281
413.86	0.456745399
413.87	0.456728871
413.88	0.456712282
413.89	0.456696211
413.9	0.456680506
413.91	0.456663861
413.92	0.45664749
413.93	0.456631278
413.94	0.456615272
413.95	0.456598915
413.96	0.45658296
413.97	0.456566716
413.98	0.456550466
413.99	0.456534753
414	0.456519391
414.01	0.456504238
414.02	0.456488781
414.03	0.456473916
414.04	0.456458811
414.05	0.456443629
414.06	0.456428402
414.07	0.4564127
414.08	0.456396478
414.09	0.456380008
414.1	0.456363104
414.11	0.456345002
414.12	0.456326769
414.13	0.45630873
414.14	0.456290108
414.15	0.456271819
414.16	0.45625334
414.17	0.45623627
414.18	0.456218967
414.19	0.456201799
414.2	0.456185874
414.21	0.456170158
414.22	0.456154494
414.23	0.456139656
414.24	0.456123986
414.25	0.45610937
414.26	0.456093536
414.27	0.456077606
414.28	0.456061893
414.29	0.456045422
414.3	0.456028523
414.31	0.456011138
414.32	0.455993568
414.33	0.455975498
414.34	0.455958036
414.35	0.455940216
414.36	0.45592339
414.37	0.455907077
414.38	0.455890926
414.39	0.455876558
414.4	0.455861524
414.41	0.455847356
414.42	0.45583303
414.43	0.455817742
414.44	0.455801508
414.45	0.455784347
414.46	0.455765608
414.47	0.455744726
414.48	0.455722401
414.49	0.455698228
414.5	0.455675038
414.51	0.455653658
414.52	0.455632592
414.53	0.455614086
414.54	0.455597572
414.55	0.455582492
414.56	0.455568237
414.57	0.455554727
414.58	0.45554126
414.59	0.455527562
414.6	0.455513243
414.61	0.455499041
414.62	0.455483854
414.63	0.455468111
414.64	0.455451747
414.65	0.455434765
414.66	0.45541751
414.67	0.455399233
414.68	0.455381113
414.69	0.455363534
414.7	0.455345391
414.71	0.455328166
414.72	0.455310643
414.73	0.455294378
414.74	0.455277596
414.75	0.455262032
414.76	0.455246442
414.77	0.455231191
414.78	0.455216755
414.79	0.455201977
414.8	0.455186896
414.81	0.455171364
414.82	0.455155596
414.83	0.455138989
414.84	0.455121972
414.85	0.455103612
414.86	0.455085029
414.87	0.455065742
414.88	0.455046318
414.89	0.4550274
414.9	0.455008938
414.91	0.45499101
414.92	0.454974089
414.93	0.454958208
414.94	0.45494285
414.95	0.45492819
414.96	0.454913763
414.97	0.454899649
414.98	0.454885379
414.99	0.454870494
415	0.454855654
415.01	0.454839744
415.02	0.454823689
415.03	0.454805957
415.04	0.454788456
415.05	0.45477057
415.06	0.454751523
415.07	0.454732668
415.08	0.454714076
415.09	0.454695805
415.1	0.454677791
415.11	0.454660391
415.12	0.454642163
415.13	0.454624455
415.14	0.454606811
415.15	0.454589306
415.16	0.454572404
415.17	0.454555369
415.18	0.454538364
415.19	0.454522317
415.2	0.454506677
415.21	0.454491814
415.22	0.454477169
415.23	0.454462746
415.24	0.4544491
415.25	0.454434996
415.26	0.454420863
415.27	0.454406225
415.28	0.454390557
415.29	0.454373991
415.3	0.454356675
415.31	0.45433897
415.32	0.454320227
415.33	0.454301935
415.34	0.454283341
415.35	0.454265609
415.36	0.454248144
415.37	0.454231488
415.38	0.454216258
415.39	0.454201543
415.4	0.454187676
415.41	0.454173265
415.42	0.454159828
415.43	0.454146137
415.44	0.454132189
415.45	0.45411848
415.46	0.454104213
415.47	0.454089012
415.48	0.454073376
415.49	0.454056087
415.5	0.454038986
415.51	0.454021129
415.52	0.454002087
415.53	0.453982336
415.54	0.453962534
415.55	0.453941589
415.56	0.453921395
415.57	0.453902568
415.58	0.453883857
415.59	0.453866208
415.6	0.453849147
415.61	0.45383353
415.62	0.453818548
415.64	0.453804119
415.65	0.453789889
415.66	0.453776299
415.67	0.453762725
415.68	0.453748999
415.69	0.453735441
415.7	0.453721576
415.71	0.453707603
415.72	0.453692694
415.73	0.453677282
415.74	0.453661074
415.75	0.453644019
415.76	0.453626282
415.77	0.453607983
415.78	0.453588843
415.79	0.453570009
415.8	0.453551712
415.81	0.453533938
415.82	0.453516483
415.83	0.453500186
415.84	0.453484242
415.85	0.453468609
415.86	0.453453278
415.87	0.453438157
415.88	0.453422336
415.89	0.453405659
415.9	0.453389329
415.91	0.453372404
415.92	0.453354949
415.93	0.453337368
415.94	0.453319349
415.95	0.453301473
415.96	0.453283767
415.97	0.453266181
415.98	0.453248877
415.99	0.453231946
416	0.453214632
416.01	0.453198129
416.02	0.453180589
416.03	0.453164065
416.04	0.453147843
416.05	0.453131308
416.06	0.453115465
416.07	0.453099299
416.08	0.453083663
416.09	0.453067661
416.1	0.453051989
416.11	0.453036592
416.12	0.453021296
416.13	0.453005938
416.14	0.452990465
416.15	0.452975265
416.16	0.452960044
416.17	0.452944563
416.18	0.452928995
416.19	0.452913267
416.2	0.452897396
416.21	0.45288068
416.22	0.452864046
416.23	0.452846998
416.24	0.452829572
416.25	0.452811726
416.26	0.452793628
416.27	0.45277612
416.28	0.452758821
416.29	0.452742115
416.3	0.452726325
416.31	0.452710375
416.32	0.452695419
416.33	0.452680277
416.34	0.45266512
416.35	0.452649889
416.36	0.45263464
416.37	0.452618562
416.38	0.452602489
416.39	0.452586148
416.4	0.45256973
416.41	0.452553305
416.42	0.452536505
416.43	0.45251998
416.44	0.452503522
416.45	0.452486826
416.46	0.452470515
416.47	0.452453944
416.48	0.452437575
416.49	0.45242107
416.5	0.452404723
416.51	0.452387322
416.52	0.452370098
416.53	0.452353109
416.54	0.452335973
416.55	0.452319474
416.56	0.452302973
416.57	0.452286402
416.58	0.452269716
416.59	0.452253679
416.6	0.452237327
416.61	0.452221102
416.62	0.452204164
416.63	0.452187059
416.64	0.452170106
416.65	0.452153044
416.66	0.452135794
416.67	0.452118742
416.68	0.452101883
416.69	0.452085434
416.7	0.452069111
416.71	0.452053055
416.72	0.452037453
416.73	0.452022487
416.74	0.452007547
416.75	0.451992784
416.76	0.451977589
416.77	0.451962794
416.78	0.451947773
416.79	0.451932268
416.8	0.451917039
416.81	0.451900382
416.82	0.45188345
416.83	0.451866073
416.84	0.451847866
416.85	0.451829294
416.86	0.451810271
416.87	0.451791253
416.88	0.451771461
416.89	0.451753308
416.9	0.451735276
416.91	0.45171769
416.92	0.451700099
416.93	0.451683192
416.94	0.451666376
416.95	0.451650455
416.96	0.451634242
416.97	0.451618585
416.98	0.451603059
416.99	0.451586907
417	0.451571444
417.01	0.451555676
417.02	0.451540061
417.03	0.451524124
417.04	0.451507685
417.05	0.451491251
417.06	0.451473961
417.07	0.451456728
417.08	0.451439878
417.09	0.451422714
417.1	0.451405536
417.11	0.451389086
417.12	0.451372397
417.13	0.451355824
417.14	0.451340361
417.15	0.451325488
417.16	0.451310145
417.17	0.451294816
417.18	0.451278934
417.19	0.451262937
417.2	0.451247379
417.21	0.451231615
417.22	0.45121536
417.23	0.451199889
417.24	0.451184023
417.25	0.451167998
417.26	0.451151834
417.27	0.451136149
417.28	0.451120892
417.29	0.451104672
417.3	0.451087699
417.31	0.451070937
417.32	0.451052683
417.33	0.451035241
417.34	0.451017048
417.35	0.450999833
417.36	0.450982168
417.37	0.450965153
417.38	0.450948822
417.39	0.450932615
417.4	0.450917717
417.41	0.450901998
417.42	0.450886496
417.43	0.450870875
417.44	0.450855113
417.45	0.450838672
417.46	0.450821784
417.47	0.450803959
417.48	0.450787005
417.49	0.450769112
417.5	0.450752384
417.51	0.450736135
417.52	0.450720156
417.53	0.450704476
417.54	0.450689227
417.55	0.450674294
417.56	0.450659308
417.57	0.450645311
417.58	0.450630705
417.59	0.450615231
417.6	0.450599998
417.61	0.45058381
417.62	0.450566977
417.63	0.450549787
417.64	0.450531659
417.65	0.450514051
417.66	0.450495516
417.67	0.450477341
417.68	0.450459409
417.69	0.450442304
417.7	0.450425518
417.71	0.450408692
417.72	0.450392588
417.73	0.450376886
417.74	0.450361679
417.75	0.450345894
417.76	0.450330731
417.77	0.450315522
417.78	0.450300721
417.79	0.450285354
417.8	0.450269721
417.81	0.450254674
417.82	0.450238755
417.83	0.450222609
417.84	0.450206284
417.85	0.450188606
417.86	0.450171129
417.87	0.450152907
417.88	0.45013376
417.89	0.450115602
417.9	0.450097529
417.91	0.450079648
417.92	0.450062581
417.93	0.450046637
417.94	0.450030943
417.95	0.4500159
417.96	0.450001566
417.97	0.4499871
417.98	0.449971809
417.99	0.449956975
418	0.449941068
418.01	0.44992457
418.02	0.449908132
418.03	0.449890828
418.04	0.449873964
418.05	0.449856802
418.06	0.449839566
418.07	0.449822945
418.08	0.449807384
418.09	0.449791521
418.1	0.449775895
418.11	0.449761017
418.12	0.449745768
418.13	0.449730817
418.14	0.449715717
418.15	0.449700267
418.16	0.449684748
418.17	0.449669247
418.18	0.449653273
418.19	0.449636556
418.2	0.449620378
418.21	0.449603862
418.22	0.449587232
418.23	0.44956995
418.24	0.449553603
418.25	0.449535949
418.26	0.449518221
418.27	0.449500713
418.28	0.449483105
418.29	0.449465462
418.3	0.449447903
418.31	0.449430918
418.32	0.449413633
418.33	0.449397001
418.34	0.449381023
418.35	0.449364904
418.36	0.449348711
418.37	0.449332934
418.38	0.449317009
418.39	0.449300249
418.4	0.449283634
418.41	0.449267082
418.42	0.449249975
418.43	0.4492329
418.44	0.449216135
418.45	0.449199359
418.46	0.449183234
418.47	0.449167528
418.48	0.449152429
418.49	0.449137042
418.5	0.449122114
418.51	0.449107532
418.52	0.449093376
418.53	0.449078224
418.54	0.449063275
418.55	0.449047488
418.56	0.449031333
418.57	0.449014409
418.58	0.448996821
418.59	0.448979313
418.6	0.448960761
418.61	0.448943513
418.62	0.448925284
418.63	0.448908496
418.64	0.44889152
418.65	0.448875648
418.66	0.448859978
418.67	0.448845097
418.68	0.448830659
418.69	0.448815978
418.7	0.448801291
418.71	0.448787234
418.72	0.44877211
418.73	0.448756989
418.74	0.448741717
418.75	0.448725676
418.76	0.448710054
418.77	0.44869388
418.78	0.448677051
418.79	0.448660705
418.8	0.448643704
418.81	0.448626591
418.82	0.448609576
418.83	0.448592868
418.84	0.448575563
418.85	0.448557734
418.86	0.448540137
418.87	0.448521878
418.88	0.448503577
418.89	0.448485826
418.9	0.448468425
418.91	0.448451762
418.92	0.448435922
418.93	0.448420825
418.94	0.448406177
418.95	0.448392316
418.96	0.448378889
418.97	0.448365936
418.98	0.448352122
418.99	0.44833784
419	0.448323061
419.01	0.448308256
419.02	0.44829241
419.03	0.448275953
419.04	0.448258315
419.05	0.448240594
419.06	0.448222101
419.07	0.448203765
419.08	0.448186335
419.09	0.448168828
419.1	0.448151968
419.11	0.448135096
419.12	0.448118595
419.13	0.448103036
419.14	0.448087603
419.15	0.448072158
419.16	0.448057191
419.17	0.448042274
419.18	0.448027921
419.19	0.448013382
419.2	0.447999132
419.21	0.447984229
419.22	0.44796967
419.23	0.447953975
419.24	0.447937911
419.25	0.447920584
419.26	0.447903063
419.27	0.447884539
419.28	0.447865219
419.29	0.447846179
419.3	0.447826505
419.31	0.447807612
419.32	0.447789539
419.33	0.447771878
419.34	0.447755158
419.35	0.447738588
419.36	0.447723041
419.37	0.447707196
419.38	0.44769267
419.39	0.44767824
419.4	0.44766329
419.41	0.447648773
419.42	0.447633968
419.43	0.447618794
419.44	0.447603915
419.45	0.447589112
419.46	0.447573665
419.47	0.447557321
419.48	0.447541188
419.49	0.447524604
419.5	0.447508167
419.51	0.447491535
419.52	0.447474997
419.53	0.447458357
419.54	0.447442654
419.55	0.447426616
419.56	0.447411074
419.57	0.447395662
419.58	0.447380533
419.59	0.447364663
419.6	0.447348673
419.61	0.447332772
419.62	0.447316263
419.63	0.447299126
419.64	0.447281954
419.65	0.447264615
419.66	0.44724734
419.67	0.447230312
419.68	0.447214032
419.69	0.447197401
419.7	0.447181677
419.71	0.447165871
419.72	0.447150121
419.73	0.447133898
419.74	0.447117545
419.75	0.447100469
419.76	0.447082881
419.77	0.44706518
419.78	0.447048221
419.79	0.447029748
419.8	0.447012619
419.81	0.446995584
419.82	0.446979357
419.83	0.446964364
419.84	0.446949818
419.85	0.446935844
419.86	0.446922764
419.87	0.446909928
419.88	0.446896933
419.89	0.446883705
419.9	0.446870608
419.91	0.446857147
419.92	0.446842273
419.93	0.446826578
419.94	0.446810214
419.95	0.44679226
419.96	0.446773609
419.97	0.446752935
419.98	0.446733058
419.99	0.446712443
420	0.446692959
420.01	0.446674966
420.02	0.446657235
420.03	0.446640919
420.04	0.44662573
420.05	0.446611691
420.06	0.446597812
420.07	0.446584775
420.08	0.446571706
420.09	0.446558816
420.1	0.446545238
420.11	0.446531962
420.12	0.446517601
420.13	0.446502702
420.14	0.4464869
420.15	0.446470478
420.16	0.446453678
420.17	0.446435744
420.18	0.446417333
420.19	0.446400023
420.2	0.446383185
420.21	0.446366841
420.22	0.44635119
420.23	0.44633608
420.24	0.446322809
420.25	0.446308735
420.26	0.446295126
420.27	0.446280921
420.28	0.446266317
420.29	0.44624963
420.3	0.44623192
420.31	0.446212985
420.32	0.44619265
420.33	0.446172111
420.34	0.446151374
420.35	0.446131414
420.36	0.446113375
420.37	0.446096039
420.38	0.446080507
420.39	0.446066073
420.4	0.446052339
420.41	0.44603842
420.42	0.446025033
420.43	0.446011443
420.44	0.445997314
420.45	0.445982036
420.46	0.445966266
420.47	0.44595049
420.48	0.445934004
420.49	0.445917039
420.5	0.445899556
420.51	0.445882921
420.52	0.445866327
420.53	0.445850166
420.54	0.445834499
420.55	0.445819391
420.56	0.445804438
420.57	0.445789822
420.58	0.445775522
420.59	0.445760839
420.6	0.445745867
420.61	0.445730366
420.62	0.445713733
420.63	0.445697313
420.64	0.445680367
420.65	0.44566365
420.66	0.445646803
420.67	0.44563041
420.68	0.445614175
420.69	0.445598461
420.7	0.445583499
420.71	0.445569616
420.72	0.445555694
420.73	0.445541581
420.74	0.445527535
420.75	0.445513009
420.76	0.445497828
420.77	0.445482062
420.78	0.445465853
420.79	0.445448525
420.8	0.445430081
420.81	0.44541107
420.82	0.445392118
420.83	0.445373629
420.84	0.445355412
420.85	0.445338133
420.86	0.4453217
420.87	0.445305583
420.88	0.445290771
420.89	0.445275993
420.9	0.445261657
420.91	0.445247504
420.92	0.445233094
420.93	0.445218284
420.94	0.445203244
420.95	0.445188393
420.96	0.445172688
420.97	0.445157362
420.98	0.445141415
420.99	0.445125143
421	0.445109244
421.01	0.445093231
421.02	0.445077075
421.03	0.445061631
421.04	0.44504627
421.05	0.445031142
421.06	0.445016193
421.07	0.445001121
421.08	0.444985914
421.09	0.444971121
421.1	0.444955377
421.11	0.444939812
421.12	0.444923569
421.13	0.444906848
421.14	0.444889773
421.15	0.444872474
421.16	0.444855573
421.17	0.444838186
421.18	0.444820751
421.19	0.444803705
421.2	0.444787114
421.21	0.444771302
421.22	0.444755429
421.23	0.444740159
421.24	0.444725217
421.25	0.444710891
421.26	0.444696251
421.27	0.444681822
421.28	0.444667935
421.29	0.444652895
421.3	0.444638111
421.31	0.444623155
421.32	0.444607823
421.33	0.444592348
421.34	0.444576339
421.35	0.444560332
421.36	0.444544562
421.37	0.444528421
421.38	0.444512652
421.39	0.444496841
421.4	0.444481419
